step,pred,label,correct,cumulative_regret
1068,31,31,1,596.0000
1069,6,6,1,596.0000
1070,3,3,1,596.0000
1071,8,8,1,596.0000
1072,27,2,0,597.0000
1073,5,16,0,598.0000
1074,48,48,1,598.0000
1075,27,25,0,599.0000
1076,7,15,0,600.0000
1077,0,0,1,600.0000
1078,17,17,1,600.0000
1079,49,11,0,601.0000
1080,27,2,0,602.0000
1081,5,16,0,603.0000
1082,49,44,0,604.0000
1083,27,27,1,604.0000
1084,47,47,1,604.0000
1085,27,25,0,605.0000
1086,5,45,0,606.0000
1087,5,5,1,606.0000
1088,17,17,1,606.0000
1089,22,2,0,607.0000
1090,35,43,0,608.0000
1091,49,4,0,609.0000
1092,49,12,0,610.0000
1093,27,20,0,611.0000
1094,0,0,1,611.0000
1095,49,33,0,612.0000
1096,35,43,0,613.0000
1097,14,48,0,614.0000
1098,6,6,1,614.0000
1099,32,30,0,615.0000
1100,17,17,1,615.0000
1101,7,7,1,615.0000
1102,5,5,1,615.0000
1103,14,25,0,616.0000
1104,31,31,1,616.0000
1105,49,11,0,617.0000
1106,49,29,0,618.0000
1107,49,4,0,619.0000
1108,17,17,1,619.0000
1109,32,32,1,619.0000
1110,49,4,0,620.0000
1111,49,11,0,621.0000
1112,27,20,0,622.0000
1113,21,21,1,622.0000
1114,1,1,1,622.0000
1115,49,34,0,623.0000
1116,47,20,0,624.0000
1117,23,23,1,624.0000
1118,31,31,1,624.0000
1119,41,41,1,624.0000
1120,31,31,1,624.0000
1121,31,31,1,624.0000
1122,40,40,1,624.0000
1123,31,31,1,624.0000
1124,49,29,0,625.0000
1125,49,10,0,626.0000
1126,47,24,0,627.0000
1127,14,48,0,628.0000
1128,3,3,1,628.0000
1129,35,43,0,629.0000
1130,14,14,1,629.0000
1131,32,32,1,629.0000
1132,21,31,0,630.0000
1133,36,36,1,630.0000
1134,27,25,0,631.0000
1135,0,13,0,632.0000
1136,27,27,1,632.0000
1137,5,16,0,633.0000
1138,22,22,1,633.0000
1139,40,40,1,633.0000
1140,47,13,0,634.0000
1141,21,21,1,634.0000
1142,47,45,0,635.0000
1143,27,2,0,636.0000
1144,49,4,0,637.0000
1145,35,46,0,638.0000
1146,27,25,0,639.0000
1147,33,33,1,639.0000
1148,49,29,0,640.0000
1149,27,47,0,641.0000
1150,49,10,0,642.0000
1151,0,11,0,643.0000
1152,27,27,1,643.0000
1153,28,28,1,643.0000
1154,49,10,0,644.0000
1155,37,42,0,645.0000
1156,28,22,0,646.0000
1157,17,17,1,646.0000
1158,27,25,0,647.0000
1159,40,40,1,647.0000
1160,28,22,0,648.0000
1161,48,48,1,648.0000
1162,21,21,1,648.0000
1163,5,16,0,649.0000
1164,35,35,1,649.0000
1165,4,4,1,649.0000
1166,47,45,0,650.0000
1167,27,27,1,650.0000
1168,7,7,1,650.0000
1169,35,43,0,651.0000
1170,48,48,1,651.0000
1171,35,43,0,652.0000
1172,49,8,0,653.0000
1173,27,25,0,654.0000
1174,5,5,1,654.0000
1175,48,18,0,655.0000
1176,45,12,0,656.0000
1177,0,13,0,657.0000
1178,19,19,1,657.0000
1179,5,16,0,658.0000
1180,37,36,0,659.0000
1181,3,3,1,659.0000
1182,1,1,1,659.0000
1183,33,38,0,660.0000
1184,41,41,1,660.0000
1185,0,13,0,661.0000
1186,27,27,1,661.0000
1187,19,19,1,661.0000
1188,5,16,0,662.0000
1189,0,37,0,663.0000
1190,27,25,0,664.0000
1191,33,33,1,664.0000
1192,0,26,0,665.0000
1193,7,23,0,666.0000
1194,21,21,1,666.0000
1195,49,38,0,667.0000
1196,17,17,1,667.0000
1197,49,36,0,668.0000
1198,48,18,0,669.0000
1199,49,44,0,670.0000
1200,1,1,1,670.0000
1201,32,30,0,671.0000
1202,7,15,0,672.0000
1203,49,29,0,673.0000
1204,48,48,1,673.0000
1205,14,26,0,674.0000
1206,48,18,0,675.0000
1207,35,33,0,676.0000
1208,49,11,0,677.0000
1209,19,19,1,677.0000
1210,33,33,1,677.0000
1211,0,39,0,678.0000
1212,45,24,0,679.0000
1213,41,41,1,679.0000
1214,22,22,1,679.0000
1215,32,32,1,679.0000
1216,49,11,0,680.0000
1217,0,38,0,681.0000
1218,5,5,1,681.0000
1219,3,3,1,681.0000
1220,17,17,1,681.0000
1221,28,28,1,681.0000
1222,33,38,0,682.0000
1223,6,6,1,682.0000
1224,48,48,1,682.0000
1225,7,7,1,682.0000
1226,35,41,0,683.0000
1227,14,14,1,683.0000
1228,49,9,0,684.0000
1229,33,33,1,684.0000
1230,27,47,0,685.0000
1231,32,32,1,685.0000
1232,27,26,0,686.0000
1233,49,36,0,687.0000
1234,21,39,0,688.0000
1235,49,15,0,689.0000
1236,17,17,1,689.0000
1237,5,5,1,689.0000
1238,49,44,0,690.0000
1239,0,0,1,690.0000
1240,40,40,1,690.0000
1241,40,40,1,690.0000
1242,31,31,1,690.0000
1243,49,25,0,691.0000
1244,49,36,0,692.0000
1245,27,20,0,693.0000
1246,28,22,0,694.0000
1247,33,33,1,694.0000
1248,49,9,0,695.0000
1249,17,17,1,695.0000
1250,21,21,1,695.0000
1251,49,4,0,696.0000
1252,28,28,1,696.0000
1253,35,35,1,696.0000
1254,1,39,0,697.0000
1255,0,13,0,698.0000
1256,17,15,0,699.0000
1257,32,30,0,700.0000
1258,41,41,1,700.0000
1259,5,16,0,701.0000
1260,3,3,1,701.0000
1261,0,11,0,702.0000
1262,32,30,0,703.0000
1263,49,42,0,704.0000
1264,27,27,1,704.0000
1265,14,26,0,705.0000
1266,35,35,1,705.0000
1267,40,40,1,705.0000
1268,19,19,1,705.0000
1269,49,44,0,706.0000
1270,41,41,1,706.0000
1271,49,44,0,707.0000
1272,45,45,1,707.0000
1273,34,42,0,708.0000
1274,49,15,0,709.0000
1275,33,33,1,709.0000
1276,2,47,0,710.0000
1277,4,4,1,710.0000
1278,5,16,0,711.0000
1279,40,40,1,711.0000
1280,45,45,1,711.0000
1281,22,22,1,711.0000
1282,1,1,1,711.0000
1283,45,12,0,712.0000
1284,0,25,0,713.0000
1285,7,7,1,713.0000
1286,49,11,0,714.0000
1287,49,42,0,715.0000
1288,5,5,1,715.0000
1289,21,21,1,715.0000
1290,49,15,0,716.0000
1291,0,15,0,717.0000
1292,49,12,0,718.0000
1293,2,39,0,719.0000
1294,28,28,1,719.0000
1295,44,4,0,720.0000
1296,49,37,0,721.0000
1297,17,17,1,721.0000
1298,37,37,1,721.0000
1299,0,13,0,722.0000
1300,49,34,0,723.0000
1301,28,28,1,723.0000
1302,7,7,1,723.0000
1303,35,43,0,724.0000
1304,49,29,0,725.0000
1305,47,2,0,726.0000
1306,14,48,0,727.0000
1307,33,38,0,728.0000
1308,47,24,0,729.0000
1309,23,23,1,729.0000
1310,49,4,0,730.0000
1311,40,40,1,730.0000
1312,21,10,0,731.0000
1313,44,34,0,732.0000
1314,19,19,1,732.0000
1315,27,2,0,733.0000
1316,40,40,1,733.0000
1317,49,48,0,734.0000
1318,47,15,0,735.0000
1319,48,48,1,735.0000
1320,47,24,0,736.0000
1321,9,9,1,736.0000
1322,32,30,0,737.0000
1323,49,36,0,738.0000
1324,14,14,1,738.0000
1325,21,21,1,738.0000
1326,45,12,0,739.0000
1327,32,32,1,739.0000
1328,32,30,0,740.0000
1329,33,38,0,741.0000
1330,5,5,1,741.0000
1331,35,35,1,741.0000
1332,7,7,1,741.0000
1333,49,29,0,742.0000
1334,22,22,1,742.0000
1335,8,8,1,742.0000
1336,27,20,0,743.0000
1337,49,11,0,744.0000
1338,3,3,1,744.0000
1339,47,47,1,744.0000
1340,5,5,1,744.0000
1341,35,43,0,745.0000
1342,1,1,1,745.0000
1343,35,43,0,746.0000
1344,49,44,0,747.0000
1345,35,35,1,747.0000
1346,35,43,0,748.0000
1347,49,12,0,749.0000
1348,49,36,0,750.0000
1349,21,21,1,750.0000
1350,33,38,0,751.0000
1351,49,10,0,752.0000
1352,49,31,0,753.0000
1353,3,3,1,753.0000
1354,17,17,1,753.0000
1355,0,11,0,754.0000
1356,14,26,0,755.0000
1357,8,8,1,755.0000
1358,6,6,1,755.0000
1359,49,29,0,756.0000
1360,5,5,1,756.0000
1361,7,7,1,756.0000
1362,49,44,0,757.0000
1363,49,12,0,758.0000
1364,35,46,0,759.0000
1365,49,44,0,760.0000
1366,45,44,0,761.0000
1367,19,19,1,761.0000
1368,49,9,0,762.0000
1369,0,13,0,763.0000
1370,35,46,0,764.0000
1371,27,25,0,765.0000
1372,49,35,0,766.0000
1373,14,26,0,767.0000
1374,6,6,1,767.0000
1375,28,22,0,768.0000
1376,5,16,0,769.0000
1377,21,21,1,769.0000
1378,27,27,1,769.0000
1379,14,14,1,769.0000
1380,5,16,0,770.0000
1381,49,38,0,771.0000
1382,31,31,1,771.0000
1383,49,11,0,772.0000
1384,0,37,0,773.0000
1385,31,31,1,773.0000
1386,49,44,0,774.0000
1387,27,25,0,775.0000
1388,0,13,0,776.0000
1389,49,44,0,777.0000
1390,49,12,0,778.0000
1391,5,5,1,778.0000
1392,49,29,0,779.0000
1393,14,26,0,780.0000
1394,40,40,1,780.0000
1395,49,10,0,781.0000
1396,49,35,0,782.0000
1397,1,39,0,783.0000
1398,28,28,1,783.0000
1399,14,26,0,784.0000
1400,47,29,0,785.0000
1401,49,9,0,786.0000
1402,40,40,1,786.0000
1403,33,38,0,787.0000
1404,49,42,0,788.0000
1405,45,23,0,789.0000
1406,0,25,0,790.0000
1407,49,15,0,791.0000
1408,45,12,0,792.0000
1409,19,19,1,792.0000
1410,0,0,1,792.0000
1411,32,32,1,792.0000
1412,0,0,1,792.0000
1413,32,30,0,793.0000
1414,8,8,1,793.0000
1415,49,36,0,794.0000
1416,37,37,1,794.0000
1417,27,2,0,795.0000
1418,32,30,0,796.0000
1419,1,1,1,796.0000
1420,33,38,0,797.0000
1421,28,28,1,797.0000
1422,40,40,1,797.0000
1423,27,20,0,798.0000
1424,49,36,0,799.0000
1425,49,24,0,800.0000
1426,41,41,1,800.0000
1427,22,22,1,800.0000
1428,49,15,0,801.0000
1429,45,12,0,802.0000
1430,40,40,1,802.0000
1431,45,12,0,803.0000
1432,48,18,0,804.0000
1433,40,40,1,804.0000
1434,32,32,1,804.0000
1435,49,29,0,805.0000
1436,6,6,1,805.0000
1437,23,23,1,805.0000
1438,21,21,1,805.0000
1439,49,36,0,806.0000
1440,35,35,1,806.0000
1441,6,6,1,806.0000
1442,6,6,1,806.0000
1443,35,46,0,807.0000
1444,35,46,0,808.0000
1445,0,34,0,809.0000
1446,40,40,1,809.0000
1447,49,4,0,810.0000
1448,8,8,1,810.0000
1449,32,29,0,811.0000
1450,4,34,0,812.0000
1451,47,20,0,813.0000
1452,47,2,0,814.0000
1453,48,18,0,815.0000
1454,32,32,1,815.0000
1455,33,33,1,815.0000
1456,35,46,0,816.0000
1457,32,32,1,816.0000
1458,14,14,1,816.0000
1459,32,3,0,817.0000
1460,32,30,0,818.0000
1461,0,13,0,819.0000
1462,23,23,1,819.0000
1463,0,13,0,820.0000
1464,33,33,1,820.0000
1465,23,23,1,820.0000
1466,28,22,0,821.0000
1467,14,14,1,821.0000
1468,5,16,0,822.0000
1469,27,47,0,823.0000
1470,5,16,0,824.0000
1471,28,22,0,825.0000
1472,49,9,0,826.0000
1473,41,41,1,826.0000
1474,49,44,0,827.0000
1475,44,34,0,828.0000
1476,0,31,0,829.0000
1477,46,36,0,830.0000
1478,45,24,0,831.0000
1479,1,39,0,832.0000
1480,49,36,0,833.0000
1481,5,5,1,833.0000
1482,5,16,0,834.0000
1483,3,3,1,834.0000
1484,22,26,0,835.0000
1485,32,39,0,836.0000
1486,49,10,0,837.0000
1487,49,4,0,838.0000
1488,45,12,0,839.0000
1489,49,44,0,840.0000
1490,23,23,1,840.0000
1491,49,34,0,841.0000
1492,4,11,0,842.0000
1493,49,4,0,843.0000
1494,47,24,0,844.0000
1495,47,47,1,844.0000
1496,32,30,0,845.0000
1497,35,35,1,845.0000
1498,1,1,1,845.0000
1499,49,11,0,846.0000
1500,28,28,1,846.0000
1501,49,15,0,847.0000
1502,21,21,1,847.0000
1503,37,37,1,847.0000
1504,14,26,0,848.0000
1505,0,0,1,848.0000
1506,0,37,0,849.0000
1507,2,20,0,850.0000
1508,35,32,0,851.0000
1509,22,22,1,851.0000
1510,2,2,1,851.0000
1511,23,23,1,851.0000
1512,49,9,0,852.0000
1513,0,13,0,853.0000
1514,33,33,1,853.0000
1515,49,37,0,854.0000
1516,21,31,0,855.0000
1517,33,33,1,855.0000
1518,0,13,0,856.0000
1519,28,28,1,856.0000
1520,35,35,1,856.0000
1521,49,11,0,857.0000
1522,35,35,1,857.0000
1523,49,29,0,858.0000
1524,17,8,0,859.0000
1525,6,6,1,859.0000
1526,27,27,1,859.0000
1527,4,34,0,860.0000
1528,37,42,0,861.0000
1529,32,30,0,862.0000
1530,49,35,0,863.0000
1531,23,23,1,863.0000
1532,21,21,1,863.0000
1533,10,10,1,863.0000
1534,49,34,0,864.0000
1535,40,40,1,864.0000
1536,32,30,0,865.0000
1537,7,7,1,865.0000
1538,28,28,1,865.0000
1539,27,27,1,865.0000
1540,21,21,1,865.0000
1541,34,42,0,866.0000
1542,35,4,0,867.0000
1543,49,10,0,868.0000
1544,49,34,0,869.0000
1545,5,5,1,869.0000
1546,31,31,1,869.0000
1547,14,14,1,869.0000
1548,28,28,1,869.0000
1549,48,18,0,870.0000
1550,14,14,1,870.0000
1551,32,32,1,870.0000
1552,24,24,1,870.0000
1553,5,5,1,870.0000
1554,49,9,0,871.0000
1555,45,12,0,872.0000
1556,49,34,0,873.0000
1557,47,2,0,874.0000
1558,49,42,0,875.0000
1559,49,10,0,876.0000
1560,49,36,0,877.0000
1561,34,42,0,878.0000
1562,35,46,0,879.0000
1563,0,11,0,880.0000
1564,27,47,0,881.0000
1565,49,44,0,882.0000
1566,27,27,1,882.0000
1567,28,28,1,882.0000
1568,31,31,1,882.0000
1569,47,15,0,883.0000
1570,41,41,1,883.0000
1571,0,13,0,884.0000
1572,8,8,1,884.0000
1573,47,2,0,885.0000
1574,7,23,0,886.0000
1575,45,44,0,887.0000
1576,28,28,1,887.0000
1577,49,37,0,888.0000
1578,23,23,1,888.0000
1579,21,21,1,888.0000
1580,1,39,0,889.0000
1581,1,39,0,890.0000
1582,49,15,0,891.0000
1583,0,0,1,891.0000
1584,1,39,0,892.0000
1585,35,10,0,893.0000
1586,48,18,0,894.0000
1587,41,41,1,894.0000
1588,45,12,0,895.0000
1589,17,17,1,895.0000
1590,49,34,0,896.0000
1591,33,38,0,897.0000
1592,17,17,1,897.0000
1593,4,11,0,898.0000
1594,45,12,0,899.0000
1595,2,2,1,899.0000
1596,49,44,0,900.0000
1597,28,22,0,901.0000
1598,27,47,0,902.0000
1599,7,38,0,903.0000
1600,8,8,1,903.0000
1601,5,24,0,904.0000
1602,49,12,0,905.0000
1603,49,29,0,906.0000
1604,34,37,0,907.0000
1605,35,43,0,908.0000
1606,49,35,0,909.0000
1607,20,20,1,909.0000
1608,27,2,0,910.0000
1609,31,31,1,910.0000
1610,47,24,0,911.0000
1611,21,39,0,912.0000
1612,48,48,1,912.0000
1613,14,14,1,912.0000
1614,27,20,0,913.0000
1615,21,39,0,914.0000
1616,27,2,0,915.0000
1617,7,7,1,915.0000
1618,33,38,0,916.0000
1619,33,33,1,916.0000
1620,47,45,0,917.0000
1621,27,27,1,917.0000
1622,35,46,0,918.0000
1623,1,1,1,918.0000
1624,49,9,0,919.0000
1625,2,26,0,920.0000
1626,33,33,1,920.0000
1627,27,39,0,921.0000
1628,14,14,1,921.0000
1629,5,5,1,921.0000
1630,32,30,0,922.0000
1631,22,20,0,923.0000
1632,41,41,1,923.0000
1633,0,0,1,923.0000
1634,47,45,0,924.0000
1635,40,40,1,924.0000
1636,45,12,0,925.0000
1637,37,37,1,925.0000
1638,23,23,1,925.0000
1639,1,39,0,926.0000
1640,37,37,1,926.0000
1641,33,38,0,927.0000
1642,49,44,0,928.0000
1643,37,42,0,929.0000
1644,49,36,0,930.0000
1645,6,38,0,931.0000
1646,45,24,0,932.0000
1647,31,31,1,932.0000
1648,33,33,1,932.0000
1649,47,23,0,933.0000
1650,31,31,1,933.0000
1651,8,8,1,933.0000
1652,47,45,0,934.0000
1653,47,45,0,935.0000
1654,35,46,0,936.0000
1655,37,42,0,937.0000
1656,19,19,1,937.0000
1657,47,45,0,938.0000
1658,4,34,0,939.0000
1659,27,27,1,939.0000
1660,48,18,0,940.0000
1661,31,31,1,940.0000
1662,35,41,0,941.0000
1663,41,41,1,941.0000
1664,49,9,0,942.0000
1665,7,7,1,942.0000
1666,7,7,1,942.0000
1667,27,25,0,943.0000
1668,49,9,0,944.0000
1669,27,47,0,945.0000
1670,33,33,1,945.0000
1671,28,1,0,946.0000
1672,14,48,0,947.0000
1673,45,45,1,947.0000
1674,49,44,0,948.0000
1675,32,30,0,949.0000
1676,0,11,0,950.0000
1677,19,19,1,950.0000
1678,35,46,0,951.0000
1679,35,4,0,952.0000
1680,14,14,1,952.0000
1681,3,3,1,952.0000
1682,4,44,0,953.0000
1683,49,10,0,954.0000
1684,28,28,1,954.0000
1685,17,17,1,954.0000
1686,22,22,1,954.0000
1687,18,18,1,954.0000
1688,1,1,1,954.0000
1689,27,20,0,955.0000
1690,14,26,0,956.0000
1691,35,42,0,957.0000
1692,28,28,1,957.0000
1693,1,1,1,957.0000
1694,35,46,0,958.0000
1695,35,43,0,959.0000
1696,49,4,0,960.0000
1697,28,22,0,961.0000
1698,32,30,0,962.0000
1699,8,8,1,962.0000
1700,49,8,0,963.0000
1701,37,42,0,964.0000
1702,47,13,0,965.0000
1703,49,15,0,966.0000
1704,17,17,1,966.0000
1705,8,8,1,966.0000
1706,17,17,1,966.0000
1707,49,36,0,967.0000
1708,21,21,1,967.0000
1709,27,25,0,968.0000
1710,5,5,1,968.0000
1711,27,27,1,968.0000
1712,7,15,0,969.0000
1713,49,29,0,970.0000
1714,48,18,0,971.0000
1715,8,8,1,971.0000
1716,32,30,0,972.0000
1717,14,14,1,972.0000
1718,49,36,0,973.0000
1719,28,28,1,973.0000
1720,45,12,0,974.0000
1721,34,42,0,975.0000
1722,23,23,1,975.0000
1723,17,17,1,975.0000
1724,32,32,1,975.0000
1725,7,7,1,975.0000
1726,45,12,0,976.0000
1727,28,28,1,976.0000
1728,14,14,1,976.0000
1729,8,8,1,976.0000
1730,27,20,0,977.0000
1731,17,17,1,977.0000
1732,27,27,1,977.0000
1733,33,33,1,977.0000
1734,0,0,1,977.0000
1735,7,7,1,977.0000
1736,8,8,1,977.0000
1737,35,43,0,978.0000
1738,49,9,0,979.0000
1739,5,5,1,979.0000
1740,1,1,1,979.0000
1741,49,42,0,980.0000
1742,2,2,1,980.0000
1743,19,19,1,980.0000
1744,35,46,0,981.0000
1745,2,1,0,982.0000
1746,35,43,0,983.0000
1747,0,38,0,984.0000
1748,35,43,0,985.0000
1749,7,7,1,985.0000
1750,48,18,0,986.0000
1751,49,36,0,987.0000
1752,21,31,0,988.0000
1753,14,20,0,989.0000
1754,25,25,1,989.0000
1755,45,12,0,990.0000
1756,0,13,0,991.0000
1757,35,43,0,992.0000
1758,3,3,1,992.0000
1759,19,19,1,992.0000
1760,35,43,0,993.0000
1761,47,45,0,994.0000
1762,27,27,1,994.0000
1763,35,46,0,995.0000
