step,problem_id,pred,label,correct,cumulative_regret
930,930,24,24,1,385.0000
931,931,49,47,0,386.0000
932,932,48,48,1,386.0000
933,933,27,27,1,386.0000
934,934,17,17,1,386.0000
935,935,35,35,1,386.0000
936,936,49,29,0,387.0000
937,937,49,16,0,388.0000
938,938,11,11,1,388.0000
939,939,21,5,0,389.0000
940,940,1,1,1,389.0000
941,941,1,1,1,389.0000
942,942,49,34,0,390.0000
943,943,10,10,1,390.0000
944,944,7,7,1,390.0000
945,945,43,43,1,390.0000
946,946,22,22,1,390.0000
947,947,10,48,0,391.0000
948,948,49,44,0,392.0000
949,949,21,0,0,393.0000
950,950,9,9,1,393.0000
951,951,35,35,1,393.0000
952,952,49,25,0,394.0000
953,953,9,9,1,394.0000
954,954,27,27,1,394.0000
955,955,27,27,1,394.0000
956,956,49,17,0,395.0000
957,957,49,34,0,396.0000
958,958,26,26,1,396.0000
959,959,49,43,0,397.0000
960,960,49,20,0,398.0000
961,961,32,32,1,398.0000
962,962,27,27,1,398.0000
963,963,49,29,0,399.0000
964,964,14,14,1,399.0000
965,965,49,37,0,400.0000
966,966,49,47,0,401.0000
967,967,27,27,1,401.0000
968,968,1,1,1,401.0000
969,969,49,37,0,402.0000
970,970,49,20,0,403.0000
971,971,0,0,1,403.0000
972,972,8,8,1,403.0000
973,973,32,32,1,403.0000
974,974,0,0,1,403.0000
975,975,41,41,1,403.0000
976,976,10,10,1,403.0000
977,977,10000000000000000000000000000000000000000,5,0,404.0000
978,978,21,21,1,404.0000
979,979,49,13,0,405.0000
980,980,8,8,1,405.0000
981,981,23,23,1,405.0000
982,982,48,48,1,405.0000
983,983,49,45,0,406.0000
984,984,23,23,1,406.0000
985,985,49,31,0,407.0000
986,986,11,11,1,407.0000
987,987,49,29,0,408.0000
988,988,49,29,0,409.0000
989,989,49,29,0,410.0000
990,990,49,34,0,411.0000
991,991,49,9,0,412.0000
992,992,49,39,0,413.0000
993,993,49,45,0,414.0000
994,994,7,7,1,414.0000
995,995,17,17,1,414.0000
996,996,35,46,0,415.0000
997,997,7,7,1,415.0000
998,998,49,36,0,416.0000
999,999,49,24,0,417.0000
1000,1000,49,39,0,418.0000
1001,1001,36,36,1,418.0000
1002,1002,49,39,0,419.0000
1003,1003,10,10,1,419.0000
1004,1004,26,26,1,419.0000
1005,1005,7,7,1,419.0000
1006,1006,49,25,0,420.0000
1007,1007,49,42,0,421.0000
1008,1008,49,45,0,422.0000
1009,1009,3,3,1,422.0000
1010,1010,49,44,0,423.0000
1011,1011,8,31,0,424.0000
1012,1012,21,21,1,424.0000
1013,1013,0,0,1,424.0000
1014,1014,49,45,0,425.0000
1015,1015,8,8,1,425.0000
1016,1016,10,10,1,425.0000
1017,1017,49,20,0,426.0000
1018,1018,49,5,0,427.0000
1019,1019,49,10,0,428.0000
1020,1020,3,3,1,428.0000
1021,1021,3,3,1,428.0000
1022,1022,49,15,0,429.0000
1023,1023,9,9,1,429.0000
1024,1024,22,22,1,429.0000
1025,1025,14,14,1,429.0000
1026,1026,49,30,0,430.0000
1027,1027,49,12,0,431.0000
1028,1028,43,43,1,431.0000
1029,1029,21,21,1,431.0000
1030,1030,4,4,1,431.0000
1031,1031,30,30,1,431.0000
1032,1032,49,38,0,432.0000
1033,1033,49,45,0,433.0000
1034,1034,27,27,1,433.0000
1035,1035,7,7,1,433.0000
1036,1036,23,23,1,433.0000
1037,1037,18,18,1,433.0000
1038,1038,17,17,1,433.0000
1039,1039,33,33,1,433.0000
1040,1040,49,38,0,434.0000
1041,1041,49,44,0,435.0000
1042,1042,22,22,1,435.0000
1043,1043,35,46,0,436.0000
1044,1044,49,47,0,437.0000
1045,1045,11,11,1,437.0000
1046,1046,49,12,0,438.0000
1047,1047,6,6,1,438.0000
1048,1048,27,27,1,438.0000
1049,1049,49,29,0,439.0000
1050,1050,49,20,0,440.0000
1051,1051,2,2,1,440.0000
1052,1052,9,9,1,440.0000
1053,1053,32,32,1,440.0000
1054,1054,8,8,1,440.0000
1055,1055,41,41,1,440.0000
1056,1056,49,5,0,441.0000
1057,1057,23,23,1,441.0000
1058,1058,9,29,0,442.0000
1059,1059,22,22,1,442.0000
1060,1060,49,44,0,443.0000
1061,1061,30,30,1,443.0000
1062,1062,49,39,0,444.0000
1063,1063,49,39,0,445.0000
1064,1064,14,14,1,445.0000
1065,1065,18,18,1,445.0000
1066,1066,49,15,0,446.0000
1067,1067,27,27,1,446.0000
1068,1068,31,31,1,446.0000
1069,1069,6,6,1,446.0000
1070,1070,3,3,1,446.0000
1071,1071,8,8,1,446.0000
1072,1072,2,2,1,446.0000
1073,1073,49,16,0,447.0000
1074,1074,48,48,1,447.0000
1075,1075,49,25,0,448.0000
1076,1076,49,15,0,449.0000
1077,1077,0,0,1,449.0000
1078,1078,49,17,0,450.0000
1079,1079,11,11,1,450.0000
1080,1080,2,2,1,450.0000
1081,1081,49,16,0,451.0000
1082,1082,49,44,0,452.0000
1083,1083,27,27,1,452.0000
1084,1084,49,47,0,453.0000
1085,1085,49,25,0,454.0000
1086,1086,49,45,0,455.0000
1087,1087,49,5,0,456.0000
1088,1088,49,17,0,457.0000
1089,1089,2,2,1,457.0000
1090,1090,43,43,1,457.0000
1091,1091,4,4,1,457.0000
1092,1092,49,12,0,458.0000
1093,1093,26,20,0,459.0000
1094,1094,0,0,1,459.0000
1095,1095,30,33,0,460.0000
1096,1096,43,43,1,460.0000
1097,1097,49,48,0,461.0000
1098,1098,6,6,1,461.0000
1099,1099,30,30,1,461.0000
1100,1100,17,17,1,461.0000
1101,1101,7,7,1,461.0000
1102,1102,49,5,0,462.0000
1103,1103,49,25,0,463.0000
1104,1104,49,31,0,464.0000
1105,1105,11,11,1,464.0000
1106,1106,49,29,0,465.0000
1107,1107,4,4,1,465.0000
1108,1108,17,17,1,465.0000
1109,1109,32,32,1,465.0000
1110,1110,4,4,1,465.0000
1111,1111,11,11,1,465.0000
1112,1112,49,20,0,466.0000
1113,1113,21,21,1,466.0000
1114,1114,1,1,1,466.0000
1115,1115,49,34,0,467.0000
1116,1116,49,20,0,468.0000
1117,1117,23,23,1,468.0000
1118,1118,49,31,0,469.0000
1119,1119,41,41,1,469.0000
1120,1120,49,31,0,470.0000
1121,1121,49,31,0,471.0000
1122,1122,40,40,1,471.0000
1123,1123,31,31,1,471.0000
1124,1124,49,29,0,472.0000
1125,1125,10,10,1,472.0000
1126,1126,24,24,1,472.0000
1127,1127,49,48,0,473.0000
1128,1128,3,3,1,473.0000
1129,1129,43,43,1,473.0000
1130,1130,14,14,1,473.0000
1131,1131,32,32,1,473.0000
1132,1132,49,31,0,474.0000
1133,1133,36,36,1,474.0000
1134,1134,49,25,0,475.0000
1135,1135,49,13,0,476.0000
1136,1136,27,27,1,476.0000
1137,1137,49,16,0,477.0000
1138,1138,22,22,1,477.0000
1139,1139,40,40,1,477.0000
1140,1140,49,13,0,478.0000
1141,1141,21,21,1,478.0000
1142,1142,49,45,0,479.0000
1143,1143,2,2,1,479.0000
1144,1144,4,4,1,479.0000
1145,1145,43,46,0,480.0000
1146,1146,49,25,0,481.0000
1147,1147,33,33,1,481.0000
1148,1148,49,29,0,482.0000
1149,1149,49,47,0,483.0000
1150,1150,30,10,0,484.0000
1151,1151,11,11,1,484.0000
1152,1152,27,27,1,484.0000
1153,1153,28,28,1,484.0000
1154,1154,10,10,1,484.0000
1155,1155,49,42,0,485.0000
1156,1156,22,22,1,485.0000
1157,1157,17,17,1,485.0000
1158,1158,49,25,0,486.0000
1159,1159,40,40,1,486.0000
1160,1160,22,22,1,486.0000
1161,1161,48,48,1,486.0000
1162,1162,21,21,1,486.0000
1163,1163,49,16,0,487.0000
1164,1164,49,35,0,488.0000
1165,1165,4,4,1,488.0000
1166,1166,49,45,0,489.0000
1167,1167,27,27,1,489.0000
1168,1168,7,7,1,489.0000
1169,1169,43,43,1,489.0000
1170,1170,48,48,1,489.0000
1171,1171,43,43,1,489.0000
1172,1172,8,8,1,489.0000
1173,1173,49,25,0,490.0000
1174,1174,49,5,0,491.0000
1175,1175,18,18,1,491.0000
1176,1176,49,12,0,492.0000
1177,1177,49,13,0,493.0000
1178,1178,19,19,1,493.0000
1179,1179,49,16,0,494.0000
1180,1180,49,36,0,495.0000
1181,1181,49,3,0,496.0000
1182,1182,1,1,1,496.0000
1183,1183,49,38,0,497.0000
1184,1184,41,41,1,497.0000
1185,1185,49,13,0,498.0000
1186,1186,27,27,1,498.0000
1187,1187,19,19,1,498.0000
1188,1188,49,16,0,499.0000
1189,1189,49,37,0,500.0000
1190,1190,49,25,0,501.0000
1191,1191,33,33,1,501.0000
1192,1192,49,26,0,502.0000
1193,1193,49,23,0,503.0000
1194,1194,21,21,1,503.0000
1195,1195,49,38,0,504.0000
1196,1196,17,17,1,504.0000
1197,1197,49,36,0,505.0000
1198,1198,18,18,1,505.0000
1199,1199,49,44,0,506.0000
1200,1200,1,1,1,506.0000
1201,1201,49,30,0,507.0000
1202,1202,49,15,0,508.0000
1203,1203,49,29,0,509.0000
1204,1204,48,48,1,509.0000
1205,1205,14,26,0,510.0000
1206,1206,18,18,1,510.0000
1207,1207,49,33,0,511.0000
1208,1208,11,11,1,511.0000
1209,1209,19,19,1,511.0000
1210,1210,33,33,1,511.0000
1211,1211,49,39,0,512.0000
1212,1212,49,24,0,513.0000
1213,1213,41,41,1,513.0000
1214,1214,49,22,0,514.0000
1215,1215,32,32,1,514.0000
1216,1216,49,11,0,515.0000
1217,1217,49,38,0,516.0000
1218,1218,49,5,0,517.0000
1219,1219,49,3,0,518.0000
1220,1220,17,17,1,518.0000
1221,1221,28,28,1,518.0000
1222,1222,49,38,0,519.0000
1223,1223,6,6,1,519.0000
1224,1224,48,48,1,519.0000
1225,1225,7,7,1,519.0000
1226,1226,41,41,1,519.0000
1227,1227,14,14,1,519.0000
1228,1228,9,9,1,519.0000
1229,1229,49,33,0,520.0000
1230,1230,49,47,0,521.0000
1231,1231,32,32,1,521.0000
1232,1232,49,26,0,522.0000
1233,1233,49,36,0,523.0000
1234,1234,49,39,0,524.0000
1235,1235,49,15,0,525.0000
1236,1236,17,17,1,525.0000
1237,1237,49,5,0,526.0000
1238,1238,49,44,0,527.0000
1239,1239,49,0,0,528.0000
1240,1240,49,40,0,529.0000
1241,1241,49,40,0,530.0000
1242,1242,49,31,0,531.0000
1243,1243,49,25,0,532.0000
1244,1244,49,36,0,533.0000
1245,1245,49,20,0,534.0000
1246,1246,49,22,0,535.0000
1247,1247,49,33,0,536.0000
1248,1248,49,9,0,537.0000
1249,1249,17,17,1,537.0000
1250,1250,22,21,0,538.0000
1251,1251,49,4,0,539.0000
1252,1252,49,28,0,540.0000
1253,1253,49,35,0,541.0000
1254,1254,49,39,0,542.0000
1255,1255,49,13,0,543.0000
1256,1256,49,15,0,544.0000
1257,1257,49,30,0,545.0000
1258,1258,49,41,0,546.0000
1259,1259,49,16,0,547.0000
1260,1260,49,3,0,548.0000
1261,1261,49,11,0,549.0000
1262,1262,49,30,0,550.0000
1263,1263,49,42,0,551.0000
1264,1264,49,27,0,552.0000
1265,1265,49,26,0,553.0000
1266,1266,49,35,0,554.0000
1267,1267,49,40,0,555.0000
1268,1268,49,19,0,556.0000
1269,1269,49,44,0,557.0000
1270,1270,49,41,0,558.0000
1271,1271,49,44,0,559.0000
1272,1272,49,45,0,560.0000
1273,1273,49,42,0,561.0000
1274,1274,49,15,0,562.0000
1275,1275,49,33,0,563.0000
1276,1276,49,47,0,564.0000
1277,1277,49,4,0,565.0000
1278,1278,49,16,0,566.0000
1279,1279,49,40,0,567.0000
1280,1280,49,45,0,568.0000
1281,1281,49,22,0,569.0000
1282,1282,49,1,0,570.0000
1283,1283,49,12,0,571.0000
1284,1284,49,25,0,572.0000
1285,1285,49,7,0,573.0000
1286,1286,49,11,0,574.0000
1287,1287,49,42,0,575.0000
1288,1288,49,5,0,576.0000
1289,1289,49,21,0,577.0000
1290,1290,49,15,0,578.0000
1291,1291,49,15,0,579.0000
1292,1292,49,12,0,580.0000
1293,1293,49,39,0,581.0000
1294,1294,49,28,0,582.0000
1295,1295,49,4,0,583.0000
1296,1296,49,37,0,584.0000
1297,1297,49,17,0,585.0000
1298,1298,49,37,0,586.0000
1299,1299,49,13,0,587.0000
1300,1300,49,34,0,588.0000
1301,1301,49,28,0,589.0000
1302,1302,49,7,0,590.0000
1303,1303,49,43,0,591.0000
1304,1304,49,29,0,592.0000
1305,1305,49,2,0,593.0000
1306,1306,49,48,0,594.0000
1307,1307,49,38,0,595.0000
1308,1308,49,24,0,596.0000
1309,1309,49,23,0,597.0000
1310,1310,49,4,0,598.0000
1311,1311,49,40,0,599.0000
1312,1312,49,10,0,600.0000
1313,1313,49,34,0,601.0000
1314,1314,49,19,0,602.0000
1315,1315,49,2,0,603.0000
1316,1316,49,40,0,604.0000
1317,1317,49,48,0,605.0000
1318,1318,49,15,0,606.0000
1319,1319,49,48,0,607.0000
1320,1320,49,24,0,608.0000
1321,1321,49,9,0,609.0000
1322,1322,49,30,0,610.0000
1323,1323,49,36,0,611.0000
1324,1324,49,14,0,612.0000
1325,1325,49,21,0,613.0000
1326,1326,49,12,0,614.0000
1327,1327,49,32,0,615.0000
1328,1328,49,30,0,616.0000
1329,1329,49,38,0,617.0000
1330,1330,49,5,0,618.0000
1331,1331,49,35,0,619.0000
1332,1332,49,7,0,620.0000
1333,1333,49,29,0,621.0000
1334,1334,49,22,0,622.0000
1335,1335,49,8,0,623.0000
1336,1336,49,20,0,624.0000
1337,1337,49,11,0,625.0000
1338,1338,49,3,0,626.0000
1339,1339,49,47,0,627.0000
1340,1340,49,5,0,628.0000
1341,1341,49,43,0,629.0000
1342,1342,49,1,0,630.0000
1343,1343,49,43,0,631.0000
1344,1344,49,44,0,632.0000
1345,1345,49,35,0,633.0000
1346,1346,49,43,0,634.0000
1347,1347,49,12,0,635.0000
1348,1348,49,36,0,636.0000
1349,1349,49,21,0,637.0000
1350,1350,49,38,0,638.0000
1351,1351,49,10,0,639.0000
1352,1352,49,31,0,640.0000
1353,1353,49,3,0,641.0000
1354,1354,49,17,0,642.0000
1355,1355,49,11,0,643.0000
1356,1356,49,26,0,644.0000
1357,1357,49,8,0,645.0000
1358,1358,49,6,0,646.0000
1359,1359,49,29,0,647.0000
1360,1360,49,5,0,648.0000
1361,1361,49,7,0,649.0000
1362,1362,49,44,0,650.0000
1363,1363,49,12,0,651.0000
1364,1364,49,46,0,652.0000
1365,1365,49,44,0,653.0000
1366,1366,49,44,0,654.0000
1367,1367,49,19,0,655.0000
1368,1368,49,9,0,656.0000
1369,1369,49,13,0,657.0000
1370,1370,49,46,0,658.0000
1371,1371,49,25,0,659.0000
1372,1372,49,35,0,660.0000
1373,1373,49,26,0,661.0000
1374,1374,49,6,0,662.0000
1375,1375,49,22,0,663.0000
1376,1376,49,16,0,664.0000
1377,1377,49,21,0,665.0000
1378,1378,49,27,0,666.0000
1379,1379,49,14,0,667.0000
1380,1380,49,16,0,668.0000
1381,1381,49,38,0,669.0000
1382,1382,49,31,0,670.0000
1383,1383,49,11,0,671.0000
1384,1384,49,37,0,672.0000
1385,1385,49,31,0,673.0000
1386,1386,49,44,0,674.0000
1387,1387,49,25,0,675.0000
1388,1388,49,13,0,676.0000
1389,1389,49,44,0,677.0000
1390,1390,49,12,0,678.0000
1391,1391,49,5,0,679.0000
1392,1392,49,29,0,680.0000
1393,1393,49,26,0,681.0000
1394,1394,49,40,0,682.0000
1395,1395,49,10,0,683.0000
1396,1396,49,35,0,684.0000
1397,1397,49,39,0,685.0000
1398,1398,49,28,0,686.0000
1399,1399,49,26,0,687.0000
1400,1400,49,29,0,688.0000
1401,1401,49,9,0,689.0000
1402,1402,49,40,0,690.0000
1403,1403,49,38,0,691.0000
1404,1404,49,42,0,692.0000
1405,1405,49,23,0,693.0000
1406,1406,49,25,0,694.0000
1407,1407,49,15,0,695.0000
1408,1408,49,12,0,696.0000
1409,1409,49,19,0,697.0000
1410,1410,49,0,0,698.0000
1411,1411,49,32,0,699.0000
1412,1412,49,0,0,700.0000
1413,1413,49,30,0,701.0000
1414,1414,49,8,0,702.0000
1415,1415,49,36,0,703.0000
1416,1416,49,37,0,704.0000
1417,1417,49,2,0,705.0000
1418,1418,49,30,0,706.0000
1419,1419,49,1,0,707.0000
1420,1420,49,38,0,708.0000
1421,1421,49,28,0,709.0000
1422,1422,49,40,0,710.0000
1423,1423,49,20,0,711.0000
1424,1424,49,36,0,712.0000
1425,1425,49,24,0,713.0000
1426,1426,49,41,0,714.0000
1427,1427,49,22,0,715.0000
1428,1428,49,15,0,716.0000
1429,1429,49,12,0,717.0000
1430,1430,49,40,0,718.0000
1431,1431,49,12,0,719.0000
1432,1432,49,18,0,720.0000
1433,1433,49,40,0,721.0000
1434,1434,49,32,0,722.0000
1435,1435,49,29,0,723.0000
1436,1436,49,6,0,724.0000
1437,1437,49,23,0,725.0000
1438,1438,49,21,0,726.0000
1439,1439,49,36,0,727.0000
1440,1440,49,35,0,728.0000
1441,1441,49,6,0,729.0000
1442,1442,49,6,0,730.0000
1443,1443,49,46,0,731.0000
1444,1444,49,46,0,732.0000
1445,1445,49,34,0,733.0000
1446,1446,49,40,0,734.0000
1447,1447,49,4,0,735.0000
1448,1448,49,8,0,736.0000
1449,1449,49,29,0,737.0000
1450,1450,49,34,0,738.0000
1451,1451,49,20,0,739.0000
1452,1452,49,2,0,740.0000
1453,1453,49,18,0,741.0000
1454,1454,49,32,0,742.0000
1455,1455,49,33,0,743.0000
1456,1456,49,46,0,744.0000
1457,1457,49,32,0,745.0000
1458,1458,49,14,0,746.0000
1459,1459,49,3,0,747.0000
1460,1460,49,30,0,748.0000
1461,1461,49,13,0,749.0000
1462,1462,49,23,0,750.0000
1463,1463,49,13,0,751.0000
1464,1464,49,33,0,752.0000
1465,1465,49,23,0,753.0000
1466,1466,49,22,0,754.0000
1467,1467,49,14,0,755.0000
1468,1468,49,16,0,756.0000
1469,1469,49,47,0,757.0000
1470,1470,49,16,0,758.0000
1471,1471,49,22,0,759.0000
1472,1472,49,9,0,760.0000
1473,1473,49,41,0,761.0000
1474,1474,49,44,0,762.0000
1475,1475,49,34,0,763.0000
1476,1476,49,31,0,764.0000
1477,1477,49,36,0,765.0000
1478,1478,49,24,0,766.0000
1479,1479,49,39,0,767.0000
1480,1480,49,36,0,768.0000
1481,1481,49,5,0,769.0000
1482,1482,49,16,0,770.0000
1483,1483,49,3,0,771.0000
1484,1484,49,26,0,772.0000
1485,1485,49,39,0,773.0000
1486,1486,49,10,0,774.0000
1487,1487,49,4,0,775.0000
1488,1488,49,12,0,776.0000
1489,1489,49,44,0,777.0000
1490,1490,49,23,0,778.0000
1491,1491,49,34,0,779.0000
1492,1492,49,11,0,780.0000
1493,1493,49,4,0,781.0000
1494,1494,49,24,0,782.0000
1495,1495,49,47,0,783.0000
1496,1496,49,30,0,784.0000
1497,1497,49,35,0,785.0000
1498,1498,49,1,0,786.0000
1499,1499,49,11,0,787.0000
1500,1500,49,28,0,788.0000
1501,1501,49,15,0,789.0000
1502,1502,49,21,0,790.0000
1503,1503,49,37,0,791.0000
1504,1504,49,26,0,792.0000
1505,1505,49,0,0,793.0000
1506,1506,49,37,0,794.0000
1507,1507,49,20,0,795.0000
1508,1508,49,32,0,796.0000
1509,1509,49,22,0,797.0000
1510,1510,49,2,0,798.0000
1511,1511,49,23,0,799.0000
1512,1512,49,9,0,800.0000
1513,1513,49,13,0,801.0000
1514,1514,49,33,0,802.0000
1515,1515,49,37,0,803.0000
1516,1516,49,31,0,804.0000
1517,1517,49,33,0,805.0000
1518,1518,49,13,0,806.0000
1519,1519,49,28,0,807.0000
1520,1520,49,35,0,808.0000
1521,1521,49,11,0,809.0000
1522,1522,49,35,0,810.0000
1523,1523,49,29,0,811.0000
1524,1524,49,8,0,812.0000
1525,1525,49,6,0,813.0000
1526,1526,49,27,0,814.0000
1527,1527,49,34,0,815.0000
1528,1528,49,42,0,816.0000
1529,1529,49,30,0,817.0000
1530,1530,49,35,0,818.0000
1531,1531,49,23,0,819.0000
1532,1532,49,21,0,820.0000
1533,1533,49,10,0,821.0000
1534,1534,49,34,0,822.0000
1535,1535,49,40,0,823.0000
1536,1536,49,30,0,824.0000
1537,1537,49,7,0,825.0000
1538,1538,49,28,0,826.0000
1539,1539,49,27,0,827.0000
1540,1540,49,21,0,828.0000
1541,1541,49,42,0,829.0000
1542,1542,49,4,0,830.0000
1543,1543,49,10,0,831.0000
1544,1544,49,34,0,832.0000
1545,1545,49,5,0,833.0000
1546,1546,49,31,0,834.0000
1547,1547,49,14,0,835.0000
1548,1548,49,28,0,836.0000
1549,1549,49,18,0,837.0000
1550,1550,49,14,0,838.0000
1551,1551,49,32,0,839.0000
1552,1552,49,24,0,840.0000
1553,1553,49,5,0,841.0000
1554,1554,49,9,0,842.0000
1555,1555,49,12,0,843.0000
1556,1556,49,34,0,844.0000
1557,1557,49,2,0,845.0000
1558,1558,49,42,0,846.0000
1559,1559,49,10,0,847.0000
1560,1560,49,36,0,848.0000
1561,1561,49,42,0,849.0000
1562,1562,49,46,0,850.0000
1563,1563,49,11,0,851.0000
1564,1564,49,47,0,852.0000
1565,1565,49,44,0,853.0000
1566,1566,49,27,0,854.0000
1567,1567,49,28,0,855.0000
1568,1568,49,31,0,856.0000
1569,1569,49,15,0,857.0000
1570,1570,49,41,0,858.0000
1571,1571,49,13,0,859.0000
1572,1572,49,8,0,860.0000
1573,1573,49,2,0,861.0000
1574,1574,49,23,0,862.0000
1575,1575,49,44,0,863.0000
1576,1576,49,28,0,864.0000
1577,1577,49,37,0,865.0000
1578,1578,49,23,0,866.0000
1579,1579,49,21,0,867.0000
1580,1580,49,39,0,868.0000
1581,1581,49,39,0,869.0000
1582,1582,49,15,0,870.0000
1583,1583,49,0,0,871.0000
1584,1584,49,39,0,872.0000
1585,1585,49,10,0,873.0000
1586,1586,49,18,0,874.0000
1587,1587,49,41,0,875.0000
1588,1588,49,12,0,876.0000
1589,1589,49,17,0,877.0000
1590,1590,49,34,0,878.0000
1591,1591,49,38,0,879.0000
1592,1592,49,17,0,880.0000
1593,1593,49,11,0,881.0000
1594,1594,49,12,0,882.0000
1595,1595,49,2,0,883.0000
1596,1596,49,44,0,884.0000
1597,1597,49,22,0,885.0000
1598,1598,49,47,0,886.0000
1599,1599,49,38,0,887.0000
1600,1600,49,8,0,888.0000
1601,1601,49,24,0,889.0000
1602,1602,49,12,0,890.0000
1603,1603,49,29,0,891.0000
1604,1604,49,37,0,892.0000
1605,1605,49,43,0,893.0000
1606,1606,49,35,0,894.0000
1607,1607,49,20,0,895.0000
1608,1608,49,2,0,896.0000
1609,1609,49,31,0,897.0000
1610,1610,49,24,0,898.0000
1611,1611,49,39,0,899.0000
1612,1612,49,48,0,900.0000
1613,1613,49,14,0,901.0000
1614,1614,49,20,0,902.0000
1615,1615,49,39,0,903.0000
1616,1616,49,2,0,904.0000
1617,1617,49,7,0,905.0000
1618,1618,49,38,0,906.0000
1619,1619,49,33,0,907.0000
1620,1620,49,45,0,908.0000
1621,1621,49,27,0,909.0000
1622,1622,49,46,0,910.0000
1623,1623,49,1,0,911.0000
1624,1624,49,9,0,912.0000
1625,1625,49,26,0,913.0000
1626,1626,49,33,0,914.0000
1627,1627,49,39,0,915.0000
1628,1628,49,14,0,916.0000
1629,1629,49,5,0,917.0000
1630,1630,49,30,0,918.0000
1631,1631,49,20,0,919.0000
1632,1632,49,41,0,920.0000
1633,1633,49,0,0,921.0000
1634,1634,49,45,0,922.0000
1635,1635,49,40,0,923.0000
1636,1636,49,12,0,924.0000
1637,1637,49,37,0,925.0000
1638,1638,49,23,0,926.0000
1639,1639,49,39,0,927.0000
1640,1640,49,37,0,928.0000
1641,1641,49,38,0,929.0000
1642,1642,49,44,0,930.0000
1643,1643,49,42,0,931.0000
1644,1644,49,36,0,932.0000
1645,1645,49,38,0,933.0000
1646,1646,49,24,0,934.0000
1647,1647,49,31,0,935.0000
1648,1648,49,33,0,936.0000
1649,1649,49,23,0,937.0000
1650,1650,49,31,0,938.0000
1651,1651,49,8,0,939.0000
1652,1652,49,45,0,940.0000
1653,1653,49,45,0,941.0000
1654,1654,49,46,0,942.0000
1655,1655,49,42,0,943.0000
1656,1656,49,19,0,944.0000
1657,1657,49,45,0,945.0000
1658,1658,49,34,0,946.0000
1659,1659,49,27,0,947.0000
1660,1660,49,18,0,948.0000
1661,1661,49,31,0,949.0000
1662,1662,49,41,0,950.0000
1663,1663,49,41,0,951.0000
1664,1664,49,9,0,952.0000
1665,1665,49,7,0,953.0000
1666,1666,49,7,0,954.0000
1667,1667,49,25,0,955.0000
1668,1668,49,9,0,956.0000
1669,1669,49,47,0,957.0000
1670,1670,49,33,0,958.0000
1671,1671,49,1,0,959.0000
1672,1672,49,48,0,960.0000
1673,1673,49,45,0,961.0000
1674,1674,49,44,0,962.0000
1675,1675,49,30,0,963.0000
1676,1676,49,11,0,964.0000
1677,1677,49,19,0,965.0000
1678,1678,49,46,0,966.0000
1679,1679,49,4,0,967.0000
1680,1680,49,14,0,968.0000
1681,1681,49,3,0,969.0000
1682,1682,49,44,0,970.0000
1683,1683,49,10,0,971.0000
1684,1684,49,28,0,972.0000
1685,1685,49,17,0,973.0000
1686,1686,49,22,0,974.0000
1687,1687,49,18,0,975.0000
1688,1688,49,1,0,976.0000
1689,1689,49,20,0,977.0000
1690,1690,49,26,0,978.0000
1691,1691,49,42,0,979.0000
1692,1692,49,28,0,980.0000
1693,1693,49,1,0,981.0000
1694,1694,49,46,0,982.0000
1695,1695,49,43,0,983.0000
1696,1696,49,4,0,984.0000
1697,1697,49,22,0,985.0000
1698,1698,49,30,0,986.0000
1699,1699,49,8,0,987.0000
1700,1700,49,8,0,988.0000
1701,1701,49,42,0,989.0000
1702,1702,49,13,0,990.0000
1703,1703,49,15,0,991.0000
1704,1704,49,17,0,992.0000
1705,1705,49,8,0,993.0000
1706,1706,49,17,0,994.0000
1707,1707,49,36,0,995.0000
1708,1708,49,21,0,996.0000
1709,1709,49,25,0,997.0000
1710,1710,49,5,0,998.0000
1711,1711,49,27,0,999.0000
1712,1712,49,15,0,1000.0000
1713,1713,49,29,0,1001.0000
1714,1714,49,18,0,1002.0000
1715,1715,49,8,0,1003.0000
1716,1716,49,30,0,1004.0000
1717,1717,49,14,0,1005.0000
1718,1718,49,36,0,1006.0000
1719,1719,49,28,0,1007.0000
1720,1720,49,12,0,1008.0000
1721,1721,49,42,0,1009.0000
1722,1722,49,23,0,1010.0000
1723,1723,49,17,0,1011.0000
1724,1724,49,32,0,1012.0000
1725,1725,49,7,0,1013.0000
1726,1726,49,12,0,1014.0000
1727,1727,49,28,0,1015.0000
1728,1728,49,14,0,1016.0000
1729,1729,49,8,0,1017.0000
1730,1730,49,20,0,1018.0000
1731,1731,49,17,0,1019.0000
1732,1732,49,27,0,1020.0000
1733,1733,49,33,0,1021.0000
1734,1734,49,0,0,1022.0000
1735,1735,49,7,0,1023.0000
1736,1736,49,8,0,1024.0000
1737,1737,49,43,0,1025.0000
1738,1738,49,9,0,1026.0000
1739,1739,49,5,0,1027.0000
1740,1740,49,1,0,1028.0000
1741,1741,49,42,0,1029.0000
1742,1742,49,2,0,1030.0000
1743,1743,49,19,0,1031.0000
1744,1744,49,46,0,1032.0000
1745,1745,49,1,0,1033.0000
1746,1746,49,43,0,1034.0000
1747,1747,49,38,0,1035.0000
1748,1748,49,43,0,1036.0000
1749,1749,49,7,0,1037.0000
1750,1750,49,18,0,1038.0000
1751,1751,49,36,0,1039.0000
1752,1752,49,31,0,1040.0000
1753,1753,49,20,0,1041.0000
1754,1754,49,25,0,1042.0000
1755,1755,49,12,0,1043.0000
1756,1756,49,13,0,1044.0000
